split	cohort	participant_id	session_id	task_name	wav_path	feature_csv	duration_sec	transcript
train	pediatric	794727	125eee78	repeat-words-26	bridge2ai_pediatric_wav_v2/794727__125eee78__repeat-words-26.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_794727_125eee78_repeat-words-26.csv	2.1700	Pinch, pinch, pinch.
train	pediatric	672936	908984e2	silly-sounds-2	bridge2ai_pediatric_wav_v2/672936__908984e2__silly-sounds-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_672936_908984e2_silly-sounds-2.csv	2.0900	Tu tu tu tu tu.
train	pediatric	270347	b5978bce	picture-3	bridge2ai_pediatric_wav_v2/270347__b5978bce__picture-3.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_270347_b5978bce_picture-3.csv	1.4500	Door
train	pediatric	780928	f06a16ff	picture-36	bridge2ai_pediatric_wav_v2/780928__f06a16ff__picture-36.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_780928_f06a16ff_picture-36.csv	1.2300	Hat
train	pediatric	743386	67ff295c	naming-animals-1	bridge2ai_pediatric_wav_v2/743386__67ff295c__naming-animals-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_743386_67ff295c_naming-animals-1.csv	15.5700	Dear dog, elephant, giraffe, cats, wolves, bears, mooses, birds.
train	pediatric	047346	00c7b076	picture-5	bridge2ai_pediatric_wav_v2/047346__00c7b076__picture-5.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_047346_00c7b076_picture-5.csv	1.0300	Key.
train	pediatric	240694	1e2956d7	repeat-words-25	bridge2ai_pediatric_wav_v2/240694__1e2956d7__repeat-words-25.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_240694_1e2956d7_repeat-words-25.csv	2.5100	Such, such, such.
train	pediatric	511093	07868e60	repeat-words-19	bridge2ai_pediatric_wav_v2/511093__07868e60__repeat-words-19.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_511093_07868e60_repeat-words-19.csv	1.9300	Slátt, slátt, slátt.
train	pediatric	511093	07868e60	picture-11	bridge2ai_pediatric_wav_v2/511093__07868e60__picture-11.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_511093_07868e60_picture-11.csv	1.0300	Mæ?
train	pediatric	330944	8956520b	passage-3	bridge2ai_pediatric_wav_v2/330944__8956520b__passage-3.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_330944_8956520b_passage-3.csv	8.7900	Do you like amusement parks? Well, I sure do. I amuse myself. I went twice last spring.
train	pediatric	614367	995b2046	picture-19	bridge2ai_pediatric_wav_v2/614367__995b2046__picture-19.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_614367_995b2046_picture-19.csv	1.4900	Watch.
train	pediatric	027736	b2531778	picture-16	bridge2ai_pediatric_wav_v2/027736__b2531778__picture-16.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_027736_b2531778_picture-16.csv	1.2900	Jam.
train	pediatric	935069	ab397611	picture-20	bridge2ai_pediatric_wav_v2/935069__ab397611__picture-20.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_935069_ab397611_picture-20.csv	2.1300	Zipper?
train	pediatric	931587	7207e376	sentence-6	bridge2ai_pediatric_wav_v2/931587__7207e376__sentence-6.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_931587_7207e376_sentence-6.csv	3.0300	Peter will keep at the park.
train	pediatric	967807	665fca57	repeat-words-4	bridge2ai_pediatric_wav_v2/967807__665fca57__repeat-words-4.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_967807_665fca57_repeat-words-4.csv	2.4700	Scab, scab, scab.
train	pediatric	797532	a0645c66	sentence-4	bridge2ai_pediatric_wav_v2/797532__a0645c66__sentence-4.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_797532_a0645c66_sentence-4.csv	5.4100	Who is eggs and Eve?
train	pediatric	073370	349abf80	picture-8	bridge2ai_pediatric_wav_v2/073370__349abf80__picture-8.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_073370_349abf80_picture-8.csv	1.1500	Dog!
train	pediatric	530954	a604d5c2	repeat-words-2	bridge2ai_pediatric_wav_v2/530954__a604d5c2__repeat-words-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_530954_a604d5c2_repeat-words-2.csv	3.6700	Smile, Smile, Smile.
train	pediatric	822069	8a33426b	repeat-words-27	bridge2ai_pediatric_wav_v2/822069__8a33426b__repeat-words-27.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_822069_8a33426b_repeat-words-27.csv	2.4700	Take, take, take
train	pediatric	665515	28a15a90	repeat-words-16	bridge2ai_pediatric_wav_v2/665515__28a15a90__repeat-words-16.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_665515_28a15a90_repeat-words-16.csv	2.0100	Teach, teach, teach.
train	pediatric	866665	ee79ae2c	picture-2	bridge2ai_pediatric_wav_v2/866665__ee79ae2c__picture-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_866665_ee79ae2c_picture-2.csv	2.5700	Hot.
train	pediatric	642028	c65f649d	passage-4	bridge2ai_pediatric_wav_v2/642028__c65f649d__passage-4.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_642028_c65f649d_passage-4.csv	8.7900	My most memorable moment was riding on the Caterpillar, which is a gigantic roller coaster high above the ground.
train	pediatric	898228	df9ece04	repeat-words-8	bridge2ai_pediatric_wav_v2/898228__df9ece04__repeat-words-8.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_898228_df9ece04_repeat-words-8.csv	3.7500	Fed Fed Fed
train	pediatric	589566	70733117	sentence-2	bridge2ai_pediatric_wav_v2/589566__70733117__sentence-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_589566_70733117_sentence-2.csv	5.2100	How hard did him?
train	pediatric	216241	771442d3	repeat-words-15	bridge2ai_pediatric_wav_v2/216241__771442d3__repeat-words-15.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_216241_771442d3_repeat-words-15.csv	1.9700	Bond, Bond, Bond.
train	pediatric	983063	47390f8c	sentence-4	bridge2ai_pediatric_wav_v2/983063__47390f8c__sentence-4.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_983063_47390f8c_sentence-4.csv	3.7100	We eat eggs every day.
train	pediatric	506217	909d1039	picture-2	bridge2ai_pediatric_wav_v2/506217__909d1039__picture-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_506217_909d1039_picture-2.csv	1.8300	Hot.
train	pediatric	093177	14607eba	sentence-1	bridge2ai_pediatric_wav_v2/093177__14607eba__sentence-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_093177_14607eba_sentence-1.csv	3.5900	The blue spot is on the key again.
train	pediatric	330944	8956520b	favorite-show-movie-game-1	bridge2ai_pediatric_wav_v2/330944__8956520b__favorite-show-movie-game-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_330944_8956520b_favorite-show-movie-game-1.csv	34.0500	My favorite movie is Transformers. It's really cool. It has really cool noises, even nice voices. The robots are big and they're also strong. Some of them are evil, some of them are nice. Some transform into vehicles, cars, animals, even flying vehicles.
train	pediatric	506217	909d1039	repeat-words-23	bridge2ai_pediatric_wav_v2/506217__909d1039__repeat-words-23.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_506217_909d1039_repeat-words-23.csv	4.3100	Bad, bad, bad
train	pediatric	560180	2173b6fb	picture-20	bridge2ai_pediatric_wav_v2/560180__2173b6fb__picture-20.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_560180_2173b6fb_picture-20.csv	1.6300	Zipper
train	pediatric	504162	c31ec90a	picture-32	bridge2ai_pediatric_wav_v2/504162__c31ec90a__picture-32.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_504162_c31ec90a_picture-32.csv	1.2900	Hopp.
train	pediatric	141922	559aef6b	picture-25	bridge2ai_pediatric_wav_v2/141922__559aef6b__picture-25.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_141922_559aef6b_picture-25.csv	1.6300	A liar.
train	pediatric	144157	d2eeabef	repeat-words-8	bridge2ai_pediatric_wav_v2/144157__d2eeabef__repeat-words-8.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_144157_d2eeabef_repeat-words-8.csv	3.2100	Fed, Fed, Fed.
train	pediatric	500281	428e91f9	picture-22	bridge2ai_pediatric_wav_v2/500281__428e91f9__picture-22.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_500281_428e91f9_picture-22.csv	1.1900	Home
train	pediatric	665515	28a15a90	picture-25	bridge2ai_pediatric_wav_v2/665515__28a15a90__picture-25.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_665515_28a15a90_picture-25.csv	1.2900	Lion
train	pediatric	672936	908984e2	sentence-1	bridge2ai_pediatric_wav_v2/672936__908984e2__sentence-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_672936_908984e2_sentence-1.csv	3.2900	The blue spot is on the key again.
train	pediatric	477367	8374e69a	sentence-2	bridge2ai_pediatric_wav_v2/477367__8374e69a__sentence-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_477367_8374e69a_sentence-2.csv	3.1500	How hard did he hug him?
train	pediatric	044052	8e6bec34	picture-25	bridge2ai_pediatric_wav_v2/044052__8e6bec34__picture-25.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_044052_8e6bec34_picture-25.csv	1.4500	Five
train	pediatric	156295	64f54a48	passage-10	bridge2ai_pediatric_wav_v2/156295__64f54a48__passage-10.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_156295_64f54a48_passage-10.csv	9.6100	People were so scared, they screamed as we swiftly zoomed fast, fast, and faster along the tracks.
train	pediatric	221614	1f07ac7b	sentence-2	bridge2ai_pediatric_wav_v2/221614__1f07ac7b__sentence-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_221614_1f07ac7b_sentence-2.csv	2.3100	How hard did he hug him?
train	pediatric	251576	936642c6	picture-26	bridge2ai_pediatric_wav_v2/251576__936642c6__picture-26.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_251576_936642c6_picture-26.csv	1.7500	Ball.
train	pediatric	790650	484fc9ca	sentence-6	bridge2ai_pediatric_wav_v2/790650__484fc9ca__sentence-6.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_790650_484fc9ca_sentence-6.csv	2.7700	Peter will keep at the park.
train	pediatric	931587	7207e376	picture-2	bridge2ai_pediatric_wav_v2/931587__7207e376__picture-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_931587_7207e376_picture-2.csv	1.0300	Hot.
train	pediatric	495800	813f9ed3	picture-40	bridge2ai_pediatric_wav_v2/495800__813f9ed3__picture-40.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_495800_813f9ed3_picture-40.csv	1.3700	Two.
train	pediatric	973422	068f9d82	repeat-words-5	bridge2ai_pediatric_wav_v2/973422__068f9d82__repeat-words-5.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_973422_068f9d82_repeat-words-5.csv	4.6100	Class, class, class.
train	pediatric	790650	484fc9ca	repeat-words-22	bridge2ai_pediatric_wav_v2/790650__484fc9ca__repeat-words-22.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_790650_484fc9ca_repeat-words-22.csv	1.6700	Bet, bet, bet.
train	pediatric	216241	771442d3	passage-7	bridge2ai_pediatric_wav_v2/216241__771442d3__passage-7.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_216241_771442d3_passage-7.csv	4.6500	I gave the man my coins, asked for the change and jumped onto the card.
train	pediatric	794727	125eee78	passage-8	bridge2ai_pediatric_wav_v2/794727__125eee78__passage-8.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_794727_125eee78_passage-8.csv	12.3300	I gave my coin as a car change and jumped on a card.
train	pediatric	668764	daa2812a	picture-4	bridge2ai_pediatric_wav_v2/668764__daa2812a__picture-4.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_668764_daa2812a_picture-4.csv	1.3300	Head.
train	pediatric	478565	5d28084f	passage-8	bridge2ai_pediatric_wav_v2/478565__5d28084f__passage-8.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_478565_5d28084f_passage-8.csv	8.2300	Tick, tick, tick. The caterpillar climbed slowly up the tracks. I went so high I could not sit in the parking lot.
train	pediatric	242270	f4566d87	picture-29	bridge2ai_pediatric_wav_v2/242270__f4566d87__picture-29.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_242270_f4566d87_picture-29.csv	1.2300	Dumb.
train	pediatric	494261	e4cde935	repeat-words-5	bridge2ai_pediatric_wav_v2/494261__e4cde935__repeat-words-5.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_494261_e4cde935_repeat-words-5.csv	2.1700	Class, class, class.
train	pediatric	252903	6a08b169	sentence-5	bridge2ai_pediatric_wav_v2/252903__6a08b169__sentence-5.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_252903_6a08b169_sentence-5.csv	3.4100	My mama makes lemon muffins.
train	pediatric	731473	eba63927	picture-39	bridge2ai_pediatric_wav_v2/731473__eba63927__picture-39.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_731473_eba63927_picture-39.csv	1.7100	Hatt
train	pediatric	266134	97fb0887	picture-25	bridge2ai_pediatric_wav_v2/266134__97fb0887__picture-25.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_266134_97fb0887_picture-25.csv	1.1500	Brian.
train	pediatric	813278	40a044ec	noisy-sounds-10	bridge2ai_pediatric_wav_v2/813278__40a044ec__noisy-sounds-10.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_813278_40a044ec_noisy-sounds-10.csv	2.9500	H-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-
train	pediatric	950641	528b7743	picture-13	bridge2ai_pediatric_wav_v2/950641__528b7743__picture-13.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_950641_528b7743_picture-13.csv	1.4500	What?
train	pediatric	370095	24de2ec9	picture-16	bridge2ai_pediatric_wav_v2/370095__24de2ec9__picture-16.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_370095_24de2ec9_picture-16.csv	1.3100	Jam
train	pediatric	515528	2fa0dd9c	passage-2	bridge2ai_pediatric_wav_v2/515528__2fa0dd9c__passage-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_515528_2fa0dd9c_passage-2.csv	6.8700	Taking a trip to the amusement park and riding on the caterpillar was my most memorable moment ever.
train	pediatric	152978	b078df40	passage-8	bridge2ai_pediatric_wav_v2/152978__b078df40__passage-8.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_152978_b078df40_passage-8.csv	8.0700	Tick, tick, tick. The caterpillar climbed slowly up the tracks. I went so high I could see the parking lot.
train	pediatric	506217	909d1039	picture-33	bridge2ai_pediatric_wav_v2/506217__909d1039__picture-33.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_506217_909d1039_picture-33.csv	2.1300	One
train	pediatric	528892	b4392b08	noisy-sounds-10	bridge2ai_pediatric_wav_v2/528892__b4392b08__noisy-sounds-10.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_528892_b4392b08_noisy-sounds-10.csv	2.3100	Ah, ah, ah.
train	pediatric	342308	16c7aab0	passage-1	bridge2ai_pediatric_wav_v2/342308__16c7aab0__passage-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_342308_16c7aab0_passage-1.csv	5.4100	That night I dreamt of the wild ride on the caterpillar.
train	pediatric	328185	e3b76f6c	noisy-sounds-8	bridge2ai_pediatric_wav_v2/328185__e3b76f6c__noisy-sounds-8.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_328185_e3b76f6c_noisy-sounds-8.csv	2.2700	No, no, no.
train	pediatric	089880	41313f1e	picture-6	bridge2ai_pediatric_wav_v2/089880__41313f1e__picture-6.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_089880_41313f1e_picture-6.csv	1.7500	Book.
train	pediatric	967807	665fca57	outside-of-school-1	bridge2ai_pediatric_wav_v2/967807__665fca57__outside-of-school-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_967807_665fca57_outside-of-school-1.csv	14.6300	When I'm not at school, I like to hang out with friends and family. And I have an after school activity. It's like going to the mosque. And it's really fun.
train	pediatric	944949	200e1ca8	picture-28	bridge2ai_pediatric_wav_v2/944949__200e1ca8__picture-28.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_944949_200e1ca8_picture-28.csv	1.7500	Bear
train	pediatric	091624	18f3a5af	noisy-sounds-4	bridge2ai_pediatric_wav_v2/091624__18f3a5af__noisy-sounds-4.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_091624_18f3a5af_noisy-sounds-4.csv	2.4700	Í, Í, Í.
train	pediatric	853671	e7143a54	repeat-words-6	bridge2ai_pediatric_wav_v2/853671__e7143a54__repeat-words-6.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_853671_e7143a54_repeat-words-6.csv	2.4700	Mouth, mouth, mouth.
train	pediatric	345944	e05c91c1	sentence-4	bridge2ai_pediatric_wav_v2/345944__e05c91c1__sentence-4.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_345944_e05c91c1_sentence-4.csv	3.0700	Hve í Aix er í Yr?
train	pediatric	528892	b4392b08	repeat-words-9	bridge2ai_pediatric_wav_v2/528892__b4392b08__repeat-words-9.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_528892_b4392b08_repeat-words-9.csv	3.8900	Bí, bí, bí.
train	pediatric	824047	08406111	repeat-words-7	bridge2ai_pediatric_wav_v2/824047__08406111__repeat-words-7.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_824047_08406111_repeat-words-7.csv	2.6900	Mi, mi, mi.
train	pediatric	898228	df9ece04	picture-description-1	bridge2ai_pediatric_wav_v2/898228__df9ece04__picture-description-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_898228_df9ece04_picture-description-1.csv	29.9100	This is a very busy park in the middle of summer. There are kids playing with kites, eating food, and playing with friends. There are also many adults here selling treats and watching over their kids, as well as feeding pigeons. Overall, this looks like a very fun day.
train	pediatric	568645	a9a8d9c8	picture-20	bridge2ai_pediatric_wav_v2/568645__a9a8d9c8__picture-20.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_568645_a9a8d9c8_picture-20.csv	1.0300	Zipper
train	pediatric	813278	40a044ec	noisy-sounds-2	bridge2ai_pediatric_wav_v2/813278__40a044ec__noisy-sounds-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_813278_40a044ec_noisy-sounds-2.csv	8.7500	A A A A A A
train	pediatric	480067	d1815184	repeat-words-5	bridge2ai_pediatric_wav_v2/480067__d1815184__repeat-words-5.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_480067_d1815184_repeat-words-5.csv	3.0300	Scab, scab, scab.
train	pediatric	874908	ae438a42	picture-12	bridge2ai_pediatric_wav_v2/874908__ae438a42__picture-12.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_874908_ae438a42_picture-12.csv	2.3900	Sack.
train	pediatric	824047	08406111	picture-21	bridge2ai_pediatric_wav_v2/824047__08406111__picture-21.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_824047_08406111_picture-21.csv	1.1500	Eyes
train	pediatric	506217	909d1039	picture-24	bridge2ai_pediatric_wav_v2/506217__909d1039__picture-24.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_506217_909d1039_picture-24.csv	1.2300	Five
train	pediatric	676589	48a7b422	picture-31	bridge2ai_pediatric_wav_v2/676589__48a7b422__picture-31.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_676589_48a7b422_picture-31.csv	2.5700	Peace up, pal.
train	pediatric	468113	2ff24c8d	repeat-words-8	bridge2ai_pediatric_wav_v2/468113__2ff24c8d__repeat-words-8.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_468113_2ff24c8d_repeat-words-8.csv	4.4300	FET
train	pediatric	271212	e8eea6ac	repeat-words-11	bridge2ai_pediatric_wav_v2/271212__e8eea6ac__repeat-words-11.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_271212_e8eea6ac_repeat-words-11.csv	1.2900	Hunt, hunt, hunt.
train	pediatric	831035	6a5c8d3b	passage-9	bridge2ai_pediatric_wav_v2/831035__6a5c8d3b__passage-9.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_831035_6a5c8d3b_passage-9.csv	7.7700	tick tick tick the caterpillar climbed slowly up the tracks i went so high i could see the parking lot
train	pediatric	087808	45c55dc1	passage-1	bridge2ai_pediatric_wav_v2/087808__45c55dc1__passage-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_087808_45c55dc1_passage-1.csv	5.6700	Tonight I grumped off the wild ride on the caterpillar.
train	pediatric	939357	b04a4115	picture-1	bridge2ai_pediatric_wav_v2/939357__b04a4115__picture-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_939357_b04a4115_picture-1.csv	1.3300	Web
train	pediatric	252903	6a08b169	sentence-1	bridge2ai_pediatric_wav_v2/252903__6a08b169__sentence-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_252903_6a08b169_sentence-1.csv	3.7100	The blue spot is on the key again.
train	pediatric	410535	ff738caa	repeat-words-13	bridge2ai_pediatric_wav_v2/410535__ff738caa__repeat-words-13.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_410535_ff738caa_repeat-words-13.csv	2.6100	No, no, no.
